,created_at,screen_name,text
110,9/8/2019 7:57,zakie_mubarrok,@ramaableh @Danoeadw Tengkuzul for KPAI
111,9/8/2019 7:57,MasDenvil07,Yang mana eksploitasi anak? @KPAI_official @lenteraanak_ https://t.co/y3cS7B1HOS
112,9/8/2019 7:57,gwyntheophillia,@KPAI_official STUPID PEOPLE MAKE STUPID DECISION #KPAI
113,9/8/2019 7:57,dorkas_melon96,"Karena ulah KPAI yang menuding audisi Bulutangkis PD Djarum adalah eksploitasi anak-anak, akhirnya tahun depan tidak ada lagi pencarian bakat seperti ini. Indonesia akan kehilangan potensi pebulutangkis nasional melaga di ajang dunia.

Sedih... https://t.co/ZJrECR0On8"
114,9/8/2019 7:57,dorkas_melon96,"PB Djarum sudah mengalah, tapi KPAI menolak. KPAI sepertinya lebih menghargai anak-anak yang teriak-teriak bunuh dalam karnaval ketimbang dididik berprestasi.

KPAI digaji negara. Pakai duit pajak kita. Malah menggancurkan dunia bulutangkis kita. Bangke!

https://t.co/JXVTZKeA6c"
115,9/8/2019 7:57,aap_apriady,"""Kami tegaskan bahwa jangan seolah-olah KPAI yang melarang. Tapi harus dipahami bahwa aturanlah yang melarang,"" kata Ketua KPAI Susanto. https://t.co/Sa0nSucQ1u"
116,9/8/2019 7:57,prafecitra,A whole circus @KPAI_official @lenteraanak_
117,9/8/2019 7:57,SafujoTukul,"Sudah cukuplah, ya. 

Sudah 50 tahun PB Djarum mendukung pembinaan bulu tangkis di Indonesia. Sekarang giliran Yayasan Lentera Anak, KPAI, Kemenpora, dan pihak-pihak lain untuk mengambil alih peran ini. 

Semoga bisa, dan mau. https://t.co/KE8DcrA51A"
118,9/8/2019 7:57,diztal_lica,"Romlah udah tandatangani petisi, kamu? 

Komisi perlindungan anak Indonesia (KPAI) : KEMBALIKAN AUDISI PB DJARUM - Tandatangani Petisi! https://t.co/iRSzAHHfTM via @ChangeOrg_ID"
119,9/8/2019 7:57,Selauw,@KPAI_official MULAI SEKARANG KALIAN TANGGUNG JAWAB BUAT BIBIT OLAH RAGA INDONESIA 20TAHUN MENDATANG! https://t.co/3lwfK1Owvv
120,9/8/2019 7:55,Selauw,@KPAI_official CARI DUIT SENDIRI LAH.... MASIH BANYAK URUSAN MASALAH LAIN YG GA DI TANGANI.. KALO YG BESAR SEPERTI INI AJA CEPET. MENTANG2 ADA 1 MONYET YG NGETWIT SOAL AUDIRI DJARUM. MULAI SKRG TANGGUNG JAWAB LUH AMA BIBIT BULUTANGKIS INDONESIA 20THN KE DEPAN! https://t.co/3lwfK1Owvv
121,9/8/2019 7:57,darmasendok,@mojokdotco Melaranglah sebelum melarang itu dilarang @KPAI_official <U+0001F37B>
122,9/8/2019 7:52,darmasendok,mari kita apresiasi kerja keras KPAI dan Yayasan Lentera Anak. lembaga lembaga ini sudah bekerja siang malam demi masa depan dan kesejahteraan anak anak Indonesia. mantaaappppp!!11!11! #Terbaru #Balbalan https://t.co/DK8Z2LhD6O
123,9/8/2019 7:57,MonichaAyu2,"Pernyataan Anak ini :
Mamanya Menikah dngn Laki2 Lain Dan Bapaknya Juga Menikah Dengan Perempuan Lain.
#Semoga Saja 2 Orang Anak Ini Dalam Lindungan Yg Maha Kuasa..
[sumber didapat dr kiriman WA]

@KPAI_official @komnas_anak @pemprovsu https://t.co/A0e6m3S1cb"
124,9/8/2019 7:57,UtomoFreddy,"Sudah cukuplah, ya. 

Sudah 50 tahun PB Djarum mendukung pembinaan bulu tangkis di Indonesia. Sekarang giliran Yayasan Lentera Anak, KPAI, Kemenpora, dan pihak-pihak lain untuk mengambil alih peran ini. 

Semoga bisa, dan mau. https://t.co/KE8DcrA51A"
125,9/8/2019 7:57,deijan_aldo,@detikcom Bubarin @KPAI_official @jokowi
126,9/8/2019 7:57,KhilRa025,"Sudah cukuplah, ya. 

Sudah 50 tahun PB Djarum mendukung pembinaan bulu tangkis di Indonesia. Sekarang giliran Yayasan Lentera Anak, KPAI, Kemenpora, dan pihak-pihak lain untuk mengambil alih peran ini. 

Semoga bisa, dan mau. https://t.co/KE8DcrA51A"
127,9/8/2019 7:56,KhilRa025,I'am so dissapointed with KPAI https://t.co/M8mtBEyfnB
128,9/8/2019 7:57,KhilRa025,"Buat yang bilang ""Kalau PB Djarum memang ingin membina bulutangkis, jangan pakai nama Djarum""

Ini pihak PB Djarum sudah menawarkan tidak pakai nama Djarum &amp; anak-anak audisi tidak diberi kaos Djarum, namun tetap ditolak @KPAI_official https://t.co/g4xWj3ugNn"
129,9/8/2019 7:57,Doniwindartono,"@MafiaWasit Jadi karena ini kalian @lenteraanak_  &amp;  @KPAI_official ngotot banget pake cara menuduh Djarum melakukan eksploitasi anak segala, besar juga duitnyaa, pantes! @KakaEka1899 @AvixJoeVic @rosadifahmi03 @MuhHussen https://t.co/dbVvOBBmAg"
130,9/8/2019 7:57,wrongwaykid_,"Wala terus anak-anak kecil yg ingin jd atlet badminton gmn kelanjutannya? Kpi, kpai, lentera anak. Lembaga apalagi yg bangsat di negeri ini selain itu? Ga usah bilang fpi itu mah udh bkn bangsat lg"
131,9/8/2019 7:57,RChalcedon,"@siiemak @bonekcasuals @lenteraanak_ @KPAI_official @PSSI Satu lagi ""apa kabar bpjs yg ambil dana dari cukai rokok?"" <U+0001F923>"
132,9/8/2019 7:57,Dwikyaff,"Saya RT &amp; LIKE tweet ini untuk saya ingat2 sendiri. Kalau kedepannya Badminton Indonesia terpuruk total secara drastis, itu adalah karena ulah @lenteraanak_ @KPAI_official yang mengatasnamakan ""perlindungan anak"" padahal ujung-ujungnya karena demi mendapatkan kucuran dana segar."
133,9/8/2019 7:46,st_kurniawan,"@PakJenggot__ @KPAI_official Saya sebenernya termasuk setuju olahraga dijauhkan dari rokok. Tp cara &amp; alasan yg disebut kpai &amp; lentera anak sungguh menjijikan. Butuh waktu utk menjauhkan olahraga dari rokok. Bukan dgn cara spt ini
https://t.co/zOlTTOmYKK"
134,9/8/2019 7:57,st_kurniawan,"Ni Yayasan dan KPAI begitu anak kecil diajak pawai Khilafah dan diajak kampanye PKS pada Mingkem. 

Double standard kalian, tau artinya ? MUNAFIK ! https://t.co/7YoyKbgGVU"
135,9/8/2019 7:57,ariefbozeman,"@irakrezz @KPAI_official Itulah hebatnya kpai kita boss plus ada ngo caper bawa2 nama anak, hancua boss hancuaa<U+0001F602>"
136,9/8/2019 7:54,ariefbozeman,"@irakrezz @KPAI_official Udh putus urat malunya atas nama idealisme diatas kepentingan anak boss, ntah anak2 yg mana."
137,9/8/2019 7:57,77bayoe,"Sudah cukuplah, ya. 

Sudah 50 tahun PB Djarum mendukung pembinaan bulu tangkis di Indonesia. Sekarang giliran Yayasan Lentera Anak, KPAI, Kemenpora, dan pihak-pihak lain untuk mengambil alih peran ini. 

Semoga bisa, dan mau. https://t.co/KE8DcrA51A"
138,9/8/2019 7:55,77bayoe,"Budi Hartono, pemilik Djarum, mulai membina Liem Swie King di usia 13 tahun.
King tak hanya legenda PB DJARUM tapi juga legenda besar bagi BANGSA INDONESIA
Polemik KPAI dgn PB Djarum, patut disayangkan krn akhirnya kita harus kehilangan ""King Muda"" lainnya di masa yg akan datang. https://t.co/636mShg9WS"
139,9/8/2019 7:54,77bayoe,"Esemka produksi anak bangsa, dinyinyiri anggota dewan.

Audisi bukutangkis Djarum, agar anak berprestasi di ajang dunia, diprotes KPAI sampai berhenti.

Siaran Netflix dan internet mau diatur KPI.

Orang2 ini makan gaji dari pajak, prestasinya cuma menghancurkan bangsa ini."
140,9/8/2019 7:56,77bayoe,"Nah sekarang biar KPAI yg melanjutkan 
Bisa gak mereka memberi kontribusi pada perbulutangkisan Indonesia<U+0001F61D> https://t.co/wlIyOvwIfu"
141,9/8/2019 7:57,Kars104,"Ngapain ngurusin semangka hi  @KPAI_official 
Masih banyak anak2 korban pedofil kok malah dibiarin 

Cc @Ndon_PedoHunt https://t.co/xkUYlLU60S"
142,9/8/2019 7:57,mlsk3424,"Kalau kamu peduli dengan masa depan bulutangkis Indonesia dan impian anak-anak Indonesia untuk menjadi atlet bulutangkis!

<U+0001F447><U+0001F3FC><U+0001F447><U+0001F3FC><U+0001F447><U+0001F3FC>
Komisi perlindungan anak Indonesia (KPAI) : KEMBALIKAN AUDISI PB DJARUM - Sign the Petition! https://t.co/HMOqeSr9zb via @Change"
143,9/8/2019 7:48,anandaprima29,50 Tahun eksploitasi anak versi @lenteraanak_ @KPAI_official https://t.co/IFKkVHQDol
144,9/8/2019 7:49,anandaprima29,@indosupporter @lenteraanak_ @KPAI_official Push terus biar malu
145,9/8/2019 7:57,anandaprima29,mari kita apresiasi kerja keras KPAI dan Yayasan Lentera Anak. lembaga lembaga ini sudah bekerja siang malam demi masa depan dan kesejahteraan anak anak Indonesia. mantaaappppp!!11!11! #Terbaru #Balbalan https://t.co/DK8Z2LhD6O
146,9/8/2019 7:57,kembangkertas97,"Lembaga @KPAI_official &amp; NGO Yayasan @lenteraanak_  lagi viral krn BERHASIL menutup @PBDjarum yg sdh melahirkan PULUHAN pebulutangkis dunia.

Ini salah dua<U+0001F600> “LIKE” akun Komisioner @KPAI_official sodari @SHikmawatty 

Beda pilihan politik sih biasa, cuma jejak digital saja.<U+0001F600> https://t.co/6NCh3ariyv"
147,9/8/2019 7:57,alialatas00,"@ganafmargi @iIhamzada @KPAI_official @lenteraanak_ Bukti negara gak bisa menegakkan aturan tentang bahaya rokok.harusnya dibalik bikin aturan ketat,pengawasan ketat tentang rokok kalo perlu awasi juga money laundry rokok.CSR nya biarin aja.
Nanti kalo rokok itu mati,CSR nya menyerah baru CSR diakuisisi pemerintah"
148,9/8/2019 7:57,FazdillahReza,KPAI = Komisi Penghancur Angan dan Impian! https://t.co/NlHNVhVjUT
149,9/8/2019 7:57,Fajarseptiawann,@sigithakiki @ConversationIDN @apathoni Hasil didikan sinetron yg disuguhkan kpai bosqu
150,9/8/2019 7:55,Im_nothanoman,@detikcom BUBARIN AJA KPAI
151,9/8/2019 7:56,Im_nothanoman,@KPAI_official Maaaf ini lembaga apa ya ?
152,9/8/2019 7:57,Im_nothanoman,@KPAI_official SEKOLAH TINGGI2 POLA PEMIKIRNYA GOBLOK. MENDING PADA SEKOLAH DI POHON BAMBU AJA
153,9/8/2019 7:55,ninutafn,@ganafmargi @hendrapratamaw @AnnisaAyu04 @indosupporter @SjahroeLXIX @iIhamzada @KPAI_official @lenteraanak_ Heehh anda jangan sok tauu
154,9/8/2019 7:57,ninutafn,@ganafmargi @KPAI_official @PBDjarum DIHH BACOT DOANGGG
155,9/8/2019 7:54,hendrapratamaw,"@AREMA1986Merch @SilkaQurrota @KPAI_official @KPAI_official said, aku tak tau aku tak tau (tanda pentung akeh)"
156,9/8/2019 7:51,hendrapratamaw,"@ganafmargi @AnnisaAyu04 @amidunmaulana @indosupporter @SjahroeLXIX @iIhamzada @KPAI_official @lenteraanak_ Semua aturan bisa dirubah mas, tinggal individu atau lembaga pada waktu aturan berlaku melaksanakannya tanpa embel2 uang atau tidak?"
157,9/8/2019 7:53,hendrapratamaw,"@AnnisaAyu04 @ganafmargi @27Rianto @iznan_Libero @indosupporter @SjahroeLXIX @iIhamzada @KPAI_official @lenteraanak_ Setuju, maksudnya Bloomberg kan?"
158,9/8/2019 7:57,hendrapratamaw,"@AREMA1986Merch @KPAI_official Iki mindset :
Honda iku adepes rotom
PNS iku jaminan makmur
Djarum iku rokok

Mindset GOBLOK

Ngapunten bes rodok geregetan"
159,9/8/2019 7:48,hendrapratamaw,"@KPAI_official ""BAIK"", tapi ingat baik tidak selalu ""BENAR"".
#terimakasihPBDjarum #savePBDjarum
#BadmintonIndonesia"
160,9/8/2019 7:57,rohid_,@Dennysiregar7 Kpai gemblung @KPAI_official    maumu apa coba terangkanlah
161,9/8/2019 7:55,rohid_,"Selamat ya, KPAI... atas prestasinya menghancurkan mimpi anak2 berprestasi calon juara dunia.

Mungkin KPAI yang mau ambil tanggung jawab utk pendanaan pelatihan mereka sekarang.. <U+2615><U+2615>

https://t.co/TWPx9b3YPd"
162,9/8/2019 7:57,iBayem,@lenteraanak_ @KPAI_official @Kemenpora Je E JE eM Be U Bu Teeee..
163,9/8/2019 7:57,cilok45,"Saya melihat @PBDjarum tidak banyak melawan ketika dijegal @lenteraanak_ dan @KPAI_official krn mereka tidak perlu melawan dgn kata-kata. 

Mereka sudah meninggalkan jejak, mencatat sejarah, membuktikan diri dgn aksi saat pihak lain baru sebatas berbasa-basi. https://t.co/fuoKo8K2iC"
164,9/8/2019 7:56,Salmonela_thypi,@ganafmargi @SjahroeLXIX @iIhamzada @indosupporter @KPAI_official @lenteraanak_ Hehehe:) https://t.co/fxYwXnSZ6X
165,9/8/2019 7:54,Salmonela_thypi,50 Tahun eksploitasi anak versi @lenteraanak_ @KPAI_official https://t.co/IFKkVHQDol
166,9/8/2019 7:54,Salmonela_thypi,Saya punya 2 anak. Yang nomor satu umur 11 th. Saya tak pernah khawatir ketika dia nonton bulutangkis dan di koas pemainnya ada tulisan DJARUM. Saya justru khawatir pas dia nyalakan TV ternyata acaranya sinetron atau kartun yg gambarnya disensor. @KPAI_official @lenteraanak_
167,9/8/2019 7:55,Salmonela_thypi,@indosupporter @lenteraanak_ @KPAI_official Lentara anak: bodo amat yg penting duit cair https://t.co/ImLtf4zbWy
168,9/8/2019 7:54,Salmonela_thypi,Saya juga jauh lebih khawatir ketika jeda iklan kartun Upin Ipin diisi oleh mars Perindo. Bagi saya pemutaran iklan parpol yang disengaja pas jeda iklan film kartu itu nakal banget @KPAI_official @lenteraanak_ Itu frekuensi publik loh dan kalian selama ini mendiamkan saja.
169,9/8/2019 7:57,Salmonela_thypi,"Selamat, hari ini kemenangan kalian @KPAI_official dan @lenteraanak_ <U+0001F44D>. Dan kekalahan begitu banyak bakat bulu tangkis masa depan. Ada banyak anak di luar sana yg perlu kalian lindungi dari eksploitasi. Kalian memilih jalan ini. Sungguh bangga negeri ini <U+0001F64F> https://t.co/POZM5Ab0MI"
170,9/8/2019 7:57,UCIKINI,@PBDjarum Tanda2 Kiamat Bulutangkis Indonesia mulai terlihat. Dan @KPAI_official harus bertanggungjawab
171,9/8/2019 7:57,ferrkanas,@yimdn_ @Juvebulous_ @mustaqimlatu @iIhamzada @lenteraanak_ @KPAI_official Padahal sama2 cuaann tapi yg atu lewat olahraga yg terbukti ada prestasi.
172,9/8/2019 7:57,yugaknow,"Apapun alasanya tp yg telah dilakukan @PBDjarum sudah memberikan kontribusi nyata bagi prestasi olahraga bulu tangkis kita.
Semoga stlah ini @KPAI_official bisa menjadi sponsor tetap dlm mencetak atlet bulu tangkis di Indonesia. Bagi pecinta Bulutangkis tolong <U+0001F449> RETUIT <U+0001F447> https://t.co/EKrRj2iHAR"
173,9/8/2019 7:56,michael_chris98,":'(
#puasKPAI https://t.co/93bWrDu0w6"
174,9/8/2019 7:56,jcklung,@eko_kuntadhi KPAI suruh ngurusin yg kek gini aja neh<U+0001F447><U+0001F3FC> anak korban eksploitasi HTI https://t.co/2HCLUYnsl0
175,9/8/2019 7:56,jcklung,"PB Djarum sudah mengalah, tapi KPAI menolak. KPAI sepertinya lebih menghargai anak-anak yang teriak-teriak bunuh dalam karnaval ketimbang dididik berprestasi.

KPAI digaji negara. Pakai duit pajak kita. Malah menggancurkan dunia bulutangkis kita. Bangke!

https://t.co/JXVTZKeA6c"
176,9/8/2019 7:56,akent73,"Sudah cukuplah, ya. 

Sudah 50 tahun PB Djarum mendukung pembinaan bulu tangkis di Indonesia. Sekarang giliran Yayasan Lentera Anak, KPAI, Kemenpora, dan pihak-pihak lain untuk mengambil alih peran ini. 

Semoga bisa, dan mau. https://t.co/KE8DcrA51A"
177,9/8/2019 7:56,carlinabella,"Selamat ya, KPAI... atas prestasinya menghancurkan mimpi anak2 berprestasi calon juara dunia.

Mungkin KPAI yang mau ambil tanggung jawab utk pendanaan pelatihan mereka sekarang.. <U+2615><U+2615>

https://t.co/TWPx9b3YPd"
178,9/8/2019 7:56,_yanuarrama,"@KicauSunyi @lenteraanak_ @KPAI_official Kalau ada anak"" usia dibawah umur ikut politik paling mentok nya ngasih himbauan, urusan audisi ada merk rokok aja ngotot nya gak karuan. Anehhhhhh"
179,9/8/2019 7:56,MchFziRdw,"Saya RT &amp; LIKE tweet ini untuk saya ingat2 sendiri. Kalau kedepannya Badminton Indonesia terpuruk total secara drastis, itu adalah karena ulah @lenteraanak_ @KPAI_official yang mengatasnamakan ""perlindungan anak"" padahal ujung-ujungnya karena demi mendapatkan kucuran dana segar."
180,9/8/2019 7:55,afif_hanafiah,Yang mana eksploitasi anak? @KPAI_official @lenteraanak_ https://t.co/y3cS7B1HOS
181,9/8/2019 7:56,afif_hanafiah,"@_inspektur @indosupporter @lenteraanak_ @KPAI_official Ini tolong bantu sebarkan dan ttd petisinya :

https://t.co/8AFg1H0Wat"
182,9/8/2019 7:52,afif_hanafiah,"@indosupporter @KPAI_official @lenteraanak_ Pembinaan atlet usia dini adalah Eksploitasi Anak.

Sementara itu: https://t.co/hmkedjNDlV"
183,9/8/2019 7:49,afif_hanafiah,"[TERBARU]

Saya serahkan sepenuhnya tanggung jawab pembibitan calon atlet level elite dunia kepada kalian. Kepada KPAI yang sangat bertanggung jawab kepada masa depan anak-anak Indonesia. BRAVO KPAI!

https://t.co/vRwYyeZCYE"
184,9/8/2019 7:56,afif_hanafiah,"Katanya eksploitasi anak, kok dapat penghargaan SAT ?!! @lenteraanak_ @KPAI_official https://t.co/eKeqYlkZ3n"
185,9/8/2019 7:56,DjanChoek,"@OneMurtadha @felagonna @KPAI_official @PBDjarum Apa yg bisa diharapkan dari KPAI tentang pembinaan fisik dan mental seperti ini, mereka akan beragumentasi bukan bidang mereka.
Bidang mereka cuma merecoki dengan alasan bla..bla...dan mungkin ada sponsor dari anti tembakau (mungkin)."
186,9/8/2019 7:53,farismufqy,@TirtoID @lenteraanak_ @PBDjarum @lenteraanak_ &amp; @KPAI_official right now https://t.co/UtE97Gi4YL
187,9/8/2019 7:56,farismufqy,PB Djarum dikritik KPAI karena dianggap meng-“eksploitasi” anak. Ga sekalian aja sewaktu BCA Indonesia Open dikiritk MUI juga karena sponsornya dari duit RIBA. Oh Indonesiaku~
188,9/8/2019 7:48,AnakLolina,"PB Djarum sudah mengalah, tapi KPAI menolak. KPAI sepertinya lebih menghargai anak-anak yang teriak-teriak bunuh dalam karnaval ketimbang dididik berprestasi.

KPAI digaji negara. Pakai duit pajak kita. Malah menggancurkan dunia bulutangkis kita. Bangke!

https://t.co/JXVTZKeA6c"
189,9/8/2019 7:46,AnakLolina,@orangbaikgl @kerberooz @PBDjarum @KPAI_official Yg teriak bunuh ahok saat itu sepertinya lebih di hargai dari pada yg punya prestasi mendunia.
190,9/8/2019 7:56,AnakLolina,"Tambahan Rangkuman Peristiwa 2019<U+0001F447>

<U+2705>KPAI bak Pahlawan Super Hero yg sukses membunuh tumbuhnya Atlit Cabor Bulu Tangkis dr PB Djarum.
<U+2705>Esemka diserang Para Politikus Busuk &amp; Kelompok nya.
<U+2705>Komnas HAM pasang Badan untuk si Pengkhianat VK yg kini jd Buron.

Dah... Itu aja. <U+0001F62D><U+0001F62D>"
191,9/8/2019 7:56,dryupil,"Yaudah kalo gitu @KPAI_official yg mengadakan, gimana? https://t.co/DGJX788jST"
192,9/8/2019 7:56,TegarWRTM,"dear KPAI dan Lentera Anak, para pembunuh mimpi anak-anak untuk jadi atlet bulutangkis.... https://t.co/S5Vrzt5ed1"
193,9/8/2019 7:56,lululalaaa5,Bubarkan kpai wkwk
194,9/8/2019 7:56,LuckyR12,@nurrezapratama @KPAI_official Lomba Ustadz cilik juga
195,9/8/2019 7:56,vaymdas,"Selamat ya, KPAI... atas prestasinya menghancurkan mimpi anak2 berprestasi calon juara dunia.

Mungkin KPAI yang mau ambil tanggung jawab utk pendanaan pelatihan mereka sekarang.. <U+2615><U+2615>

https://t.co/TWPx9b3YPd"
196,9/8/2019 7:56,CahBagu51066093,@Dennysiregar7 @KPAI Penghancur generasi masa depan anak bangsa
197,9/8/2019 7:56,agaanomali,Suru aja KPAI sponsori tuhh <U+0001F60E><U+0001F44D> https://t.co/iuMgeQ02nb
198,9/8/2019 7:56,ocarozano,"Saya melihat @PBDjarum tidak banyak melawan ketika dijegal @lenteraanak_ dan @KPAI_official krn mereka tidak perlu melawan dgn kata-kata. 

Mereka sudah meninggalkan jejak, mencatat sejarah, membuktikan diri dgn aksi saat pihak lain baru sebatas berbasa-basi. https://t.co/fuoKo8K2iC"
199,9/8/2019 7:56,Estmaraldo,@detikcom Kalau begitu @KPAI_official jadi sponsor gantiin Djarum utk nyari bibit pebulutangkis Indonesia yaaa.. #TanggungJawabDonk
200,9/8/2019 7:56,farhanirfans,"@TirtoID @ayystheticazain Tapi mereka tidak min, auto kaya mendadak~ 

@KPAI_official @lenteraanak_ @imam_nahrawi https://t.co/5Qk06lp39e"
201,9/8/2019 7:54,Andikaapf,"""Kami tegaskan bahwa jangan seolah-olah KPAI yang melarang. Tapi harus dipahami bahwa aturanlah yang melarang,"" kata Ketua KPAI Susanto. https://t.co/Sa0nSucQ1u"
202,9/8/2019 7:56,Andikaapf,KPAI menilai Djarum Foundation telah memanfaatkan anak-anak untuk mempromosikan brand image Djarum dalam kegiatan audisi bulu tangkis - #Olahraga https://t.co/a8eoIVHaSi
203,9/8/2019 7:55,on3_cool,"@Dennysiregar7 @KPAI_official Ini sudah pasti donks. @KPAI_official sudah pasti punya rencana pendanaan yg mumpuni, berkesinambungan dan berani bertanggung jawab atas prestasi bulutangkis Indonesia."
204,9/8/2019 7:56,on3_cool,"@rman46 @Dennysiregar7 @KPAI_official @KemenkeuRI Ada gunanya koq, menghapus program program baik kaya djarum itu loh hihihi"
205,9/8/2019 7:56,matchagreenttea,"Bangun tidur..
Ada yg bikin petisi..

https://t.co/JfQ1RLtZJp"
206,9/8/2019 7:56,HajiMuhidin2x,@detikcom Awas ada Penyusup di @KPAI_official nya seperti BW di @KPK_RI dan NP di @KomnasHAM https://t.co/QCi1yjtdSl
207,9/8/2019 7:56,isal_anwar20,KPAI harus studi ke Belanda gimana banyak anak usia dini yg dgn kemauan &amp; kesadaran penuh di latih di club sepak bola profesional <U+0001F926><U+200D><U+2642> https://t.co/dmwQ4UTEdk
208,9/8/2019 7:56,FikihHaryanto,mari kita apresiasi kerja keras KPAI dan Yayasan Lentera Anak. lembaga lembaga ini sudah bekerja siang malam demi masa depan dan kesejahteraan anak anak Indonesia. mantaaappppp!!11!11! #Terbaru #Balbalan https://t.co/DK8Z2LhD6O
